case_text,label
"

Le 1er janvier 2023, Jean Dupont, un entrepreneur suisse âgé de 42 ans, a fondé une entreprise de recyclage d'appareils électroniques intitulée ""EcoRecycle SA"" à Genève. L'entreprise avait pour mission de collecter, déconstruire et recycler des ordinateurs, smartphones et autres équipements électroniques défectueux ou obsolètes. Dupont a également obtenu les licences nécessaires auprès des autorités suisses pour exercer cette activité.

Dès le début, EcoRecycle SA a instauré un programme de collecte en ligne, permettant aux particuliers et aux entreprises de prendre rendez-vous pour déposer leurs appareils électroniques. En vue de faciliter ce processus, Dupont a mis en place un transport gratuit pour ramener les appareils collectés aux locaux de l'entreprise, situés dans une zone industrielle.

Cependant, au cours de l'année 2023, le ministère fédéral de l'environnement suisse a mené une enquête suite à plusieurs plaintes de clients mécontents. L'enquête a révélé que EcoRecycle SA n'a pas respecté les normes de sécurité et de gestion des déchets imposées par la législation fédérale sur la gestion des déchets électroniques (loi fédérale sur les déchets électroniques, LFEN). En particulier :

1. Les dispositifs électroniques collectés étaient stockés en plein air pendant plusieurs mois en raison de l'absence de capacité de stockage intérieure suffisante, exposant les appareils à",0
"

1. **Participants :**
   - **Demandeur :** Monsieur Martin Dubois, citoyen français résidant à Genève depuis 2010.
   - **Défendeur :** Mademoiselle Sophie Meier, citoyenne suisse résidant à Zurich.
   - **Partie intervenante :** Administration des impôts cantonale de Genève.

2. **Contexte :**
   - Monsieur Martin Dubois et Mademoiselle Sophie Meier se sont mariés en 2015 à Genève. Ils ont choisi de se marier selon le régime de la séparation des biens en vertu du droit suisse.
   - En 2018, Mademoiselle Meier a hérité d'une somme de 2 millions de francs suisses de son grand-père suisse. Cet héritage a été réceptionné via le compte bancaire personnel de Mademoiselle Meier en Suisse.
   - En 2019, M. Dubois et M. Meier ont divorcé à la demande de M. Dubois. Le divorce a été prononcé par le Tribunal civil de première instance de Genève.
   - La procédure de divorce n'a pas abordé la question de l'héritage, étant donné que les biens hérités par M. Meier n'étaient pas considérés comme faisant partie de la communauté des biens.

3. **Revendication :**
   - M. Dubois soutient que par son mariage avec M. Meier, il a contribué à la vie commune et au maintien du foyer, ce qui lui donne",1
"

Le 10 mars 2021, Monsieur Bernard Dupont, un citoyen suisse résidant à Lausanne, a signé un contrat de travail avec la société XYZ SA, situé à Genève, pour un poste de directeur financier. Le contrat stipulait un salaire annuel brut de 120'000 CHF, avec une augmentation annuelle de 2% à partir de la deuxième année. Le contrat précisait également que la société fournirait un véhicule de fonction et prendrait en charge les frais de déplacement professionnels.

Monsieur Dupont a travaillé pour XYZ SA pendant trois ans, de mars 2021 à mars 2024, en respectant scrupuleusement ses obligations contractuelles. Après son départ à la fin de son contrat, il a constaté que la société n'avait pas effectué les augmentations salariales promises dans le contrat pour les années 2022 et 2023. De plus, il a été informé par la comptabilité de l'entreprise qu'aucun remboursement des frais de déplacement professionnels n'avait été effectué.

Monsieur Dupont a tenté de résoudre le litige amiablement en adressant plusieurs lettres à la direction de XYZ SA, en date des 15 avril 2024 et 12 mai 2024. Ces correspondances n'ont pas reçu de réponse satisfaisante de la part de l'entreprise,",1
"Madame Alice Müller, résidente à Zurich, a engagé un avocat, Maître Paul Keller, le 1er janvier 2022 pour entamer une procédure de divorce contre son mari, Monsieur Richard Müller, également résident à Zurich. Le mariage a été célébré le 5 mars 2005, et le couple n'a pas d'enfants.

Maître Keller a dûment transmis à son client les honoraires et les dépenses encourues au cours de la procédure. Madame Müller a toujours payé les honoraires conformément aux devis fournis par Maître Keller. À la fin de la procédure, le 31 décembre 2022, Maître Keller a présenté une facture totale de CHF 20'000.- pour ses services. Madame Müller, surprise par ce montant, conteste cette facture, estimant que les services rendus ne justifient pas une telle somme.

Madame Müller avait trouvé des devis comparatifs d'autres avocats environnants qui indiquaient des honoraires inférieurs pour des services équivalents. Elle a demandé une réduction à Maître Keller, mais ce dernier a refusé. À la fin, Monsieur Keller a pris des mesures de recouvrement, en saisissant un compte bancaire de Madame Müller pour un montant de CHF 20'000.-.

Madame Müller a alors déposé une plainte auprès du Tribunal de première instance de Zurich, contestant la lég",1
"Madame Emma Müller, résidant à Zurich, a inscrit son entreprise de commerce en ligne, ""Fleur d'Épilogue"", en 2019. Profitant de la popularité croissante des achats en ligne, elle a lancé une plateforme de vente de produits cosmétiques Biologiques par correspondance.

Cependant, en 2021, l'Office fédéral de la santé publique (OFSP) a mené une inspection auprès de ""Fleur d'Épilogue"". Cette inspection a révélé plusieurs non-conformités sérieuses aux lois et règlements suisses en vigueur.

Premièrement, l'entreprise n'avait pas obtenu les autorisations nécessaires pour la vente de certains produits cosmétiques nécessitant une approbation préalable, tels que des crèmes à base de plantes médicinales. Selon l'article 6 de l'Ordonnance sur les produits cosmétiques, ces produits doivent être approuvés par l'OFSP avant leur mise en vente.

Deuxièmement, Madame Müller n'avait pas respecté les exigences de l'article 11 de l'Ordonnance sur les produits cosmétiques, qui stipule que les produits cosmétiques doivent porter une étiquetage précis et complet, indiquant notamment la composition, les instructions d'utilisation, et les éventuels effets secondaires.

Troisièmement, l'OFSP a également découvert des falsifications dans les déclarations de revenus, où Madame Müller a sciemment sous-est",0
"M. et Mme Dupont, mariés, résident dans une villa à Lausanne depuis plus de quinze ans. Ils ont acheté la propriété dans les années 1990 pour en faire leur résidence principale. Leur voisin immédiat, M. Berger, a reçu l'autorisation de la commune de Lausanne pour construire une extension surplombant le terrain des Dupont. L'extension a été achevée en 2020, ce qui a réduit l'exposition au soleil de leur jardin et de leur terrasse, réduisant également leur vue sur le lac Léman.

Les Dupont ont tenté de résoudre le problème amiablement avec M. Berger en discutant des impacts négatifs de l'extension sur leur propriété. Les tentatives de communication ayant échoué, ils ont décidé de se tourner vers la commune de Lausanne pour une médiation. Cependant, la commune n'a pas été en mesure de résoudre le conflit, car M. Berger invoquait son droit de bâtir légalement et le respect des règles de construction locales.

Les Dupont ont alors engagé une procédure judiciaire devant le Tribunal cantonal de Vaud, affirmant que l'extension de M. Berger constituait une atteinte disproportionnée à leur droit de jouissance paisible de leur propriété. Ils ont présenté des preuves, notamment des photos avant et après la construction de l'extension, des témoignages de voisins et un rapport d'expertise immobilière montrant une dépréciation estimée de 1",1
"

Madame Anne Dubois, âgée de 50 ans, résidente genevoise, propriétaire d'une magnifique villa en bord de lac à Cernier, a entamé une procédure judiciaire contre la Commune de Cernier. La plainte de Madame Dubois vise à contester une décision de la Commune d'octroyer un permis de construire.

En 2017, la Commune de Cernier a accordé un permis de construire à M. Jean-Marie Morel, un promoteur immobilier helvétique, pour la construction d'un complexe résidentiel sur un terrain adjacent à la villa de Madame Dubois. Le terrain en question fait partie du plan d'aménagement communal de Cernier, homologué en 2015, qui prévoit une zone de logement collectif.

Le complexe résidentiel projeté par M. Jean-Marie Morel comprend 200 logements, une annexe avec un centre commercial et un espace vert communal. Les travaux ont débuté en 2021, mais fin 2022, Madame Dubois a découvert que les travaux de terrassement avaient engendré une grave nuisance pour sa propriété.

Madame Dubois a constaté que ces travaux avaient provoqué des fissures structurales dans le sous-sol et les murs de sa villa en raison du déblaiement profond effectué autour du site du complexe résidentiel et de la perturbation du réseau hydraulique dû à la modification du territoire environnant",1
"

M. Jean Dupont, un citoyen suisse résidant à Genève, a décidé de créer une plateforme en ligne permettant aux utilisateurs de vendre des médicaments sur ordonnance sans passer par un professionnel de la santé. Le 1er mars 2023, il a lancé le site web ""PharmaDirect.ch"" sans obtenir les autorisations nécessaires auprès des autorités compétentes. Il a ensuite engagé une campagne publicitaire massive sur les réseaux sociaux pour attirer des clients.

Le 15 avril 2023, l'Inspection fédérale des médicaments (Swisse Medic) a découvert l'existence de ""PharmaDirect.ch"" et a immédiatement lancé une enquête. Il s'est avéré que M. Dupont vendait des médicaments sur ordonnance sans que les clients ne fournissent de prescription officielle, ce qui viole l'ordonnance fédérale sur les médicaments et les dispositifs médicaux (Omed). De plus, il n'avait pas mis en place les systèmes de sécurité requis pour garantir la traçabilité des produits pharmaceutiques, contraignant ainsi l'Omed.

Le 1er mai 2023, Swisse Medic a saisi le site web et informé M. Dupont que sa plateforme violait plusieurs dispositions légales, notamment l'article 5 et l'article 28 de l'Omed. M. Dupont a ignoré ces avertissements et a continué à exploiter",0
"

Marie Dupont, âgée de 45 ans et résidant à Genève, a été embauchée par la société TechPlus SA, une entreprise spécialisée dans le développement de logiciels, en qualité de développeuse senior. Le contrat de travail, conclu le 1er mars 2018, stipulait un salaire brut annuel de 120 000 CHF, une prime de performance annuelle de 10 000 CHF, et des avantages supplémentaires tels que des frais de déplacement et des formations professionnelles.

À partir de 2019, la performance de Marie a été régulièrement évaluée comme excellente, et elle a reçu ses primes de performance chaque année. Cependant, en mars 2022, la direction de TechPlus SA a décidé de restructurer l'entreprise pour améliorer l'efficacité. Dans le cadre de cette restructuration, il a été notamment décidé de réduire les primes de performance de 50 % pour tous les employés, y compris Marie. Cette décision a été notifiée par écrit à tous les employés le 1er mars 2022.

Marie a contesté verbalement cette décision auprès de son supérieur direct, argumentant que la réduction de sa prime affectait négativement sa motivation et que ses performances passées justifiaient le maintien de la prime au montant initial. Malgré plusieurs réunions et tentatives de médiation, la direction de Tech",1
"a société X, basée à Zurich, est spécialisée dans la production et la vente de produits électroniques. En 2022, la compagnie a lancé un nouveau smartphone, le SmartX, sur le marché suisse. Le SmartX présentait une innovation unique : une caméra intégrée capable de filmer à 1080p en 4K.

À partir de l’année suivante, la société Y, une entreprise concurrente également basée à Zurich, a commencé à commercialiser son propre smartphone, l’iSmart, avec une caméra également capable de filmer à 1080p en 4K. La société X a découvert que la technologie de la caméra de l’iSmart est extrêmement similaire à celle utilisée dans le SmartX, jusqu'au point de partage de plusieurs composants matériels et logiciels.

La société X a décidé de faire enquête et a découvert que M. Ducrozet, un ancien employé de X, avait rejoint la société Y presque un an avant le lancement de l'iSmart. M. Ducrozet occupait un poste en tant que chef du développement de la technologie de caméra chez X et avait accès à des informations confidentielles et propriétaires concernant la technologie de la caméra du SmartX.

X a découvert que M. Ducrozet avait copié et transmis les plans techniques, les codes sources et les brevets liés à la technologie de la caméra du SmartX avant de",0
"

Le 1er janvier 2020, Monsieur Jean Dupont, résident de Lausanne, a signé un contrat de travail avec la société XYZ SA, située à Genève, pour un poste de chef de projet dans le secteur de l'ingénierie. Selon le contrat, Monsieur Dupont devait commencer son emploi le 1er mars 2020 avec un salaire annuel de 120 000 francs suisses.

Le 20 février 2020, la société XYZ SA a envoyé un e-mail à Monsieur Dupont pour l'informer qu'en raison de difficultés économiques, son contrat de travail était désormais suspendu jusqu'à nouvel ordre. Aucun salarié de la société n'a été informé de cette décision de suspension sans préciser les délais ou les circonstances.

Le 1er mars 2020, Monsieur Dupont s'est présenté à son lieu de travail comme prévu, mais a été informé par la direction de la société que son contrat de travail était effectivement suspendu. La société XYZ SA a ensuite tenté de négocier une rémunération réduite pour Monsieur Dupont pendant la période de suspension, ce que Monsieur Dupont a refusé, estimant que cela ne correspondait pas aux termes initials du contrat.

Le 1er juillet 2020, XYZ SA a informé Monsieur Dupont par lettre qu'elle reprenait ses activités normales et qu'il",1
"1. **Participants à l'affaire** :
   - **Demandeur** : Marie Durand, domiciliée à Lausanne, active dans le secteur des technologies de l'information.
   - **Défendeur** : Société XYZ, une grande entreprise de technologies basée à Zürich.

2. **Contexte** :
   Marie Durand a travaillé pour la Société XYZ en tant que développeuse logicielle pendant cinq ans. Durant son emploi, elle a développé un logiciel innovant de gestion de projet, le ""ProjManager"", qui a été largement adopté et a contribué significativement à l'augmentation des revenus de la société.

3. **Contrat de travail** :
   Le contrat de travail de Marie Durand stipulait explicitement que toute création intellectuelle réalisée dans le cadre de ses fonctions serait la propriété exclusive de la Société XYZ. Cependant, le contrat précisait également que toute création résultant d'une réflexion indépendante et en dehors des heures de travail normales serait considérée comme la propriété de l'employée.

4. **Développement du logiciel** :
   Comme Marie travaillait souvent de longues heures supplémentaires sans rémunération supplémentaire, elle a continué à développer des fonctionnalités pour ""ProjManager"" hors des heures de travail, croyant que ces améliorations relevaient de son travail indépendant. Marie a ensuite enregistré les droits d'auteur du logiciel à son nom, conformément aux termes de son contrat de travail.

5",1
"

M. et Mme Dupont, résidant à Genève, ont été engagés par la Société Beta S.A. en tant que directeurs d'une filiale en Suisse. Le contrat de travail stipulait une période d'essai de trois mois, renouvelable pour une période supplémentaire de trois mois, selon les modalités légales en vigueur. La Société Beta S.A. est une société spécialisée dans la gestion de fonds d'investissement, soumise à la réglementation de l'Autorité fédérale de surveillance des marchés financiers (FINMA).

Au cours de cette période d'essai, M. Dupont et Mme Dupont ont cherché à investir une partie de leurs fonds personnels dans la filiale gérée par eux, en violation des règles internes de la société qui interdisent expressément aux employés de s'engager dans des activités concurrentielles ou de s'investir dans les actifs de la société. De plus, ils ont omis de déclarer ces investissements à la FINMA, conformément aux exigences réglementaires.

Quelques mois après la période d'essai, M. et Mme Dupont ont été informés par la direction de la Société Beta S.A. que leur contrat de travail ne serait pas renouvelé. Les parties ont alors entamé des négociations pour un règlement à l'amiable, mais sans succès. M. et Mme Dupont ont finalement saisi le Tribunal cantonal de Genève, argumentant que le non-renou",0
"Monsieur et Madame Dupont résident à Genève et ont acquis une propriété immobilière en 2015 dans la commune de Cologny. En 2018, ils ont engagé des travaux de rénovation importants pour agrandir leur maison et améliorer son isolation. Pour financer ces travaux, ils ont contracté un prêt auprès de la Banque Nationale Suisse (BNS).

Les travaux ont été réalisés par l'entreprise de construction ""Swiss Construct Sàrl"", basée à Lausanne. Les Dupont ont convenu avec l'entreprise d'un montant total de 500 000 CHF pour les travaux, payés en plusieurs tranches. En 2020, après la finalisation des travaux, les Dupont ont constaté des fuites d'eau dans leur maison, provenant des installations récentes. Après plusieurs tentatives infructueuses de résoudre le problème avec Swiss Construct Sàrl, ils ont finalement engagé un expert indépendant qui a confirmé que les travaux n'avaient pas été effectués conformément aux normes techniques en vigueur et que les matériaux utilisés étaient de mauvaise qualité.

Les Dupont ont alors voulu résoudre le litige à l'amiable, mais Swiss Construct Sàrl a refusé de prendre en charge les travaux de correction nécessaires, estimant que les responsabilités incombaient aux Dudont. Les Dupont ont alors déposé une plainte auprès de l'Association Française pour la Formation et l'Independance des",1
"Les parties impliquées dans cette affaire sont Marc Dupont, résident à Lausanne, et Laurent Moreau, résident à Genève, ainsi que le fabricant, Société Industries Tech SA, basé à Zurich. Marc Dupont a acheté un produit électronique sophistiqué, un téléviseur 4K, auprès de Laurent Moreau, un revendeur agréé de la Société Industries Tech SA. L'achat a été effectué le 15 mars 2022.

Après environ trois mois d'utilisation, Marc Dupont a constaté des dysfonctionnements récurrentes de l'appareil, notamment des interruptions soudaines de signal et des problèmes de connectivité. Au lieu de réparer l'appareil ou de le remplacer, Laurent Moreau a proposé de faire un échange standard contre un autre téléviseur de modèle similaire. Marc Dupont a accepté cette offre, espérant que le nouveau téléviseur serait en meilleur état.

Le 20 juin 2022, Marc Dupont a dû retourner le téléviseur initial qui semblait défectueux. Cependant, après une semaine d'attente, Laurent Moreau a informé Marc Dupont qu'il n'y avait pas de stock pour le remplacement demandé. Laurent Moreau a alors proposé à Marc Dupont de retirer la somme d’argent correspondant à l’achat initial, moins un dédommagement pour l’usure du téléviseur défectueux, estimé à",1
"

Madame Patricia Hofmann, une ressortissante suisse âgée de 45 ans, réside à Genève depuis 20 ans. Elle est propriétaire d'un appartement situé au 42A, Avenue des Arts, Genève. Depuis 2015, un litige la oppose à la société immobilière ""Immo Genève SA"", en qualité de bailleur de son appartement. Madame Hofmann loue cet appartement depuis 2010.

En 2015, Immo Genève SA a effectué des travaux de rénovation dans l'immeuble sans informer ni consulter les locataires, en violation des dispositions du Code des obligations suisse (CO) sur les relations locatives. Les travaux ont perturbé le confort de vie des locataires en raison des nuisances sonores, des poussières et des odeurs, et ont causé des dommages matériels dans l'appartement de Madame Hofmann, notamment des fissures sur les murs et des taches d'humidité sur les plafonds.

Madame Hofmann a immédiatement informé Immo Genève SA des dommages subis et a demandé une réparation préalablement à la fin des travaux. La société bailleur a reconnu les dommages et s'est engagée à les réparer une fois les travaux terminés. Cependant, malgré plusieurs demandes répétées de Madame Hofmann et l'intervention du tribunal de première instance en novembre 2016, Immo Genève SA a tardé à entreprendre les repairs",1
"

Madame Alice Dupont, résident à Lausanne, a déposé un recours auprès du Tribunal fédéral contre une décision de l'Office fédéral des assurances sociales (OFAS) du canton de Vaud. Madame Dupont sollicite une révision de sa prestation complémentaire, arguant que son revenu est trop bas pour couvrir ses besoins fondamentaux.

Madame Dupont, âgée de 55 ans, a perdu son emploi en 2019 à la suite d'une restructuration dans son entreprise. Depuis lors, elle a tenté de retrouver un emploi sans succès. Elle perçoit une allocation chômage qui couvre partiellement ses dépenses mensuelles. En 2020, elle a déposé une demande de prestation complémentaire auprès de l'OFAS. Après une évaluation de son dossier, l'OFAS a refusé sa demande, estimant que ses revenus et ses économies étaient suffisants pour couvrir ses besoins.

Madame Dupont a ensuite contesté cette décision devant le tribunal cantonal, qui a confirmé la décision de l'OFAS. Elle a ensuite déposé un recours auprès du Tribunal fédéral, argumentant que l'évaluation de ses revenus ne prend pas en compte des frais médicaux récurrents et élevés pour des traitements non couverts par l'assurance de base.

Lors de l'examen de sa demande initiale auprès de l'OFAS, Madame Dupont a omis de fournir des documents justificatifs de",0
"

1. **Parties :
   - Demandeurs : Monsieur Jean Dupont et Madame Marie Dupont, résidents à Lausanne.
   - Défendeur : Société de Construction Alpha SA (SCA), dont le siège social est situé à Genève.

2. **Contexte et événements :**
   - En mai 2021, Monsieur et Madame Dupont ont engagé la SCA pour la construction de leur nouvelle maison à Lausanne.
   - Un contrat de sous-traitance a été signé entre les deux parties, stipulant les spécifications des travaux, les délais, et les responsabilités de chaque partie.
   - Les travaux ont débuté en juin 2021 et devaient être achevés en décembre 2021.
   - En octobre 2021, les Dupont ont constaté des fissures importantes sur les murs de la cuisine et du salon, ainsi que des infiltrations d'eau au niveau du rez-de-chaussée.
   - Une inspection réalisée par un expert indépendant a révélé des défauts de construction graves, notamment un assèchement incomplet des travaux d'étanchéité et une mauvaise qualité des matériaux utilisés.
   - La SCA a promis de rectifier les défauts dans un délai de deux mois, mais, à la fin de cette période, les problèmes persistent toujours.
   - Les Dupont ont alors contacté la SCA pour exiger des réparations conformes aux normes,",1
"1. **Participants à l'affaire :**
   - **Demandeur :** Monsieur et Madame Dupont, résidents à Lausanne, Suisse.
   - **Défendeur :** Société Immobilière ABC S.A. (SIABE), située à Genève, Suisse.

2. **Contexte :**
   - En 2018, Monsieur et Madame Dupont ont signé un contrat de mandat avec SIABE pour la vente de leur maison située à Montreux, valable jusqu'en décembre 2020.
   - Le contrat stipule que SIABE est exclu de la prescription pour la restitution de toute somme payée au titre des honoraires de vente si le bien est vendu avant fin 2019.

3. **Événements :**
   - En juin 2019, SIABE a trouvé un acheteur potentiel, Monsieur Leclair, pour la maison des Dupont.
   - Les Dupont et Monsieur Leclair ont signé une clause de réservation pour le 1er septembre 2019, avec une date de clôture prévue pour le 1er novembre 2019.
   - Cependant, SIABE a fixé une date de clôture ultérieure le 1er décembre 2019, sans informer les Dupont de cette modification.
   - Le 30 novembre 2019, SIABE a informé les Dupont que la",1
"Le demandeur, Monsieur Jean Dupont, un citoyen suisse résidant à Lausanne, a introduit une demande auprès du Tribunal fédéral suisse contre la décision de l'Office cantonal de l'énergie (OCE) du canton de Vaud. Monsieur Dupont est propriétaire d'un immeuble résidentiel situé à Morges, qui comporte un système de chauffage alimenté principalement par du mazout.

L'OCE a refusé de renouveler le certificat de conformité de l'installation de chauffage de Monsieur Dupont en raison de nombreuses violations des réglementations sur les émissions de gaz à effet de serre. L'OCE a relevé que Monsieur Dupont n'a pas effectué les travaux d'isolation nécessaires pour améliorer l'efficacité énergétique de l'immeuble, comme le stipulent les réglementations cantonales. De plus, il a été constaté que le réservoir de mazout est installé de manière incorrecte, ce qui présente un danger pour la sécurité et l'environnement.

Monsieur Dupont a contesté cette décision, affirmant que les travaux d'isolation et de modification du réservoir de mazout sont coûteux et qu'il ne peut se les permettre. Il a également allégué que l'OCE a agi de manière arbitraire en refusant de tenir compte de son situation financière particulière.

Parallèlement, il a été révélé lors de l'enquête que Monsieur Dupont a été précédemment condamné pour une infraction similaire, notamment",0
"Madame Christine Dubois, âgée de 45 ans, réside à Genève depuis 10 ans. Elle a arrêté son activité professionnelle en tant que comptable il y a 5 ans pour s'occuper de son fils unique, Lucas, né en 2018, après avoir été diagnostiqué avec une forme sévère d'autisme.

Mr. et Mme Dubois, alors encore mariés, ont fait appel à une clinique privée de haute réputation à Zurich, la Clinique Médicale Suisse (CMS), pour obtenir une évaluation et un traitement spécialisé pour Lucas. Après plusieurs consultations et évaluations, la CMS a conclu que Lucas bénéficierait d'un programme intensif de thérapie comportementale, coûteux en temps et en argent.

Avec l'approbation du père de Lucas, Mr. Marc Dubois, la CMS a débuté un programme intensif de thérapie comportementale pour Lucas dès qu'il avait 3 ans. Le programme comprenait 20 heures de thérapie par semaine, réparties sur cinq jours. Christine Dubois a pris en charge de nombreux aspects logistiques et financiers de ce programme, y compris les coûts de transport et les frais de thérapie.

Après 2 ans de traitement, la CMS a recommandé une réduction progressive des séances de thérapie, estimant que Lucas faisait des progrès significatifs. Cependant, Christine Dubois et Lucas ont continué à fréquenter la CMS pour des consultations",1
"Monsieur Julien Dupont, citoyen français résidant à Genève depuis cinq ans, décide de construire une terrasse sur la propriété qu'il possède en Suisse. Ne souhaitant pas obtenir les autorisations nécessaires auprès des autorités locales, Monsieur Dupont commence les travaux le week-end pour éviter les contrôles. Il engage une entreprise de construction locale, la société BatiRapide SA, pour réaliser les travaux. Cette dernière, tout en étant au courant que Monsieur Dupont ne dispose pas des permis requis, commence immédiatement la construction de la terrasse.

La construction de la terrasse dure deux semaines et est réalisée durant les heures de jeunesse et nuit, perturbant ainsi la tranquillité de ses voisins. Les travaux s'achèvent et Monsieur Dupont inaugure sa nouvelle terrasse sans jamais avoir déposé la demande de permis de construire auprès des autorités compétentes.

Madame Sophie Muller, une voisine de Monsieur Dupont, informe les autorités locales de la construction illégale et dépose plainte. Les autorités, après vérification, constatent que Monsieur Dupont n'a pas obtenu les permis nécessaires et ordonnent la démolition de la terrasse. Monsieur Dupont conteste cette décision et porte l'affaire devant le Tribunal fédéral suisse, soutenant que la terrasse n'était pas conforme aux normes de construction locales et qu'il est victime d'une injustice.",0
"Monsieur Duployer est un ressortissant suisse résidant à Genève. En 2018, il a signé un contrat avec la société XYZ, une entreprise de construction basée à Zurich, pour la rénovation de son domicile. Le contrat stipulait que les travaux de rénovation devaient être achevés dans un délai de six mois, avec une date de commencement prévue au 1er mars 2018.

Les travaux ont débuté comme prévu le 1er mars 2018, mais dès le mois de mai, Monsieur Duployer a constaté des retards significatifs. Malgré plusieurs communications écrites et téléphoniques avec XYZ, les travaux n'ont pas été conformément exécutés aux délais convenus. En novembre 2018, Monsieur Duployer a signé un avenant au contrat, permettant de prolonger le délai de fin des travaux de trois mois, soit jusqu'au 1er décembre 2018, pour tenir compte des retards accumulés.

Cependant, à la fin mars 2020, les travaux de rénovation étaient encore incomplètement terminés. Monsieur Duployer a alors informé XYZ de sa décision de résilier le contrat en raison des retards injustifiés et a demandé la restitution des acomptes déjà versés, soit un montant de 50 000 CHF, ainsi que des dommages et intérêts",1
"

Le 1er janvier 2023, Jean Dupont, un ressortissant français vivant à Genève, Suisse, a été engagé par l'entreprise XYZ SA, une société suisse spécialisée dans le commerce de produits électroniques, en tant que gestionnaire de la logistique. Lors de son contrat de travail, il a été informé des obligations spécifiques en matière de sécurité des produits selon le droit suisse, notamment les exigences stipulées dans la Loi sur la protection des consommateurs (LPC) et le Règlement sur la sécurité des produits de consommation (RSPC).

Cependant, en mars 2023, Jean Dupont a omis de signaler une série de défauts critiques dans un lot de smartphones importés de Chine. Ces défauts, principalement des surchauffes intermittentes et des surcharges électriques, ont été signalés par quelques clients d'XYZ SA, mais Jean Dupont n'a pas entrepris les démarches nécessaires pour vérifier et corriger ces problèmes. En outre, il n'a pas informé les autorités compétentes ni les consommateurs affectés des risques potentiels.

Le 15 mars 2023, un incendie a éclaté dans un appartement à Bienne suite à la surchauffe d'un smartphone acheté chez XYZ SA. Bien que personne n'ait été blessé, le propriétaire de l'appartement a subi des dommages matériels importants. Le propriétaire a",0
"Le demandeur, M. Jean Dupont, est un employé de longue date de la Société Anonyme Alpha (SA Alpha), une entreprise spécialisée dans la fabrication de produits pharmaceutiques basée à Genève. M. Dupont est ingénieur de formation et occupe le poste de chef du département de recherche et développement depuis cinq ans. Grâce à son expertise et à son dévouement, il a contribué de manière significative à plusieurs projets de recherche qui ont abouti à l'obtention de plusieurs brevets pour la SA Alpha.

Depuis août 2020, M. Dupont a identifié une nouvelle molécule prometteuse avec des propriétés thérapeutiques potentielles pour le traitement de certaines maladies neurodégénératives. Il a consacré une grande partie de son temps libre à développer cette molécule, en plus de ses responsabilités professionnelles, avec l'accord tacite de son supérieur hiérarchique, M. Pierre Lelièvre, le directeur de la recherche et développement.

En décembre 2021, M. Dupont a soumis un rapport détaillé sur ses recherches à M. Lelièvre et au comité de recherche de la SA Alpha. Le rapport comprenait des données préliminaires montrant des résultats positifs. Cependant, à la suite de ce rapport, M. Dupont a été informé par M. Lelièvre que ses recherches sur cette molécule ne seraient plus prioritaires et qu'il devait se concentr",1
"# Le 15 septembre 2023, une discorde naît entre deux entreprises suisses, TechInov S.A., basée à Zürich, et DataSecure GmbH, située à Genève. Les deux sociétés avaient conclu un contrat de partenariat en date du 1er janvier 2023, visant à développer ensemble une nouvelle technologie de cybersécurité.

Le contrat stipulait explicitement que toute information, donnée ou technologie développée dans le cadre de ce partenariat resterait la propriété exclusive de la société qui la produirait. De plus, il prévoyait une clause de confidentialité stricte, empêchant chaque partie de divulguer les informations sensibles sans l'accord écrit de l'autre.

Le 1er juillet 2023, un salarié de TechInov S.A., Monsieur Dupont, découvre une faille de sécurité dans le logiciel de DataSecure GmbH. Ce salarié, en vertu de son contrat de travail, rapporte immédiatement cette faille à son supérieur hiérarchique. Par la suite, TechInov S.A. décide de signaler cette faille à DataSecure GmbH le 5 juillet 2023, conformément à la clause de confidentialité de leur contrat.

Cependant, le 10 juillet 2023, DataSecure GmbH informe TechInov S.A. que cette faille a été identifiée par une autre source externe, et non",1
"1. **Parties en cause :**
   - **Demandeur :** Jean Dubois, résident permanent en Suisse, à Genève.
   - **Défendeur :** Etat de Genève.

2. **Contexte :**
   - Jean Dubois est un entrepreneur qui a créé une société anonyme en 2015.
   - En 2018, M. Dubois a construit un immeuble commercial à Genève sans obtenir le permis de construire nécessaire.

3. **Événements :**
   - Le 15 mars 2018, M. Dubois commence les travaux de construction de l'immeuble sans avoir déposé une demande de permis de construire auprès de la commune de Genève.
   - Le 20 juillet 2018, la police de la construction de Genève découvre les travaux en cours et émet une mise en demeure à M. Dubois pour interrompre les travaux et régulariser sa situation.
   - M. Dubois ignore la mise en demeure et continue les travaux.
   - Le 5 octobre 2018, la police de la construction ordonne la cessation des travaux et ordonne à M. Dubois de démolir les constructions non autorisées sous peine d'amende.
   - M. Dubois ignore également cette ordonnance et poursuit les travaux jusqu'à la fin de 2018.

4. **Violations de loi :**
   - Violation de l'article 20 de la",0
